"DATE","STRATEGY_ID","ASSET_CLASS_ID","WGT","MODE_TAG","modified_at","modified_by"
2000-04-01,NDLTG,INTLBOND,0.000000000001,act_etf,2024-05-30 16:02:47.975,research1
2000-04-01,NDLTG,FRN,0.035465962776758654,act_etf,2024-05-30 16:02:47.975,research1
2000-04-01,NDLTG,TBILL,0,act_etf,2024-05-30 16:02:47.975,research1
2000-05-01,NDCB,USLG,0.07186258764880621,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,USSM,0.06346214357609167,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,INTLLG,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,INTLSM,0.0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,EM,0.03508417145958977,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,REIT,0.13744340565139274,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,COMM,0.0022947604400671623,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,ABSRET,0.000000000001,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,MGDFUT,0.09471424718164281,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,AGG,0.4512072007509053,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,LTT,0.0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,TIPS,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,HY,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,FRN,0.14393148328950423,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDCB,TBILL,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,USLG,0.17226073194450936,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,USSM,0.05613776960038796,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,INTLLG,0.035896452159238056,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,INTLSM,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,EM,0.06261229743133177,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,REIT,0.17834395701689526,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,COMM,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,ABSRET,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,MGDFUT,0.08254405690102215,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,AGG,0.3117919384284554,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,LTT,0.0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,TIPS,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,HY,0.0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,FRN,0.10041279651716012,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDB,TBILL,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,USLG,0.24550617708859185,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,USSM,0.059994392147780115,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,INTLLG,0.08739709222605832,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,INTLSM,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,EM,0.08786389532266252,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,REIT,0.2037511708413566,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,COMM,0.0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,ABSRET,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,MGDFUT,0.08137321221371047,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,AGG,0.16095247248944755,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,LTT,0.0025353313578916443,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,TIPS,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,HY,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,FRN,0.07062625631150096,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDGI,TBILL,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,USLG,0.2673255769093787,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,USSM,0.09620238377745188,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,INTLLG,0.06695387199417589,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,INTLSM,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,EM,0.15753832170486368,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,REIT,0.18897695798452135,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,COMM,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,ABSRET,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,MGDFUT,0.08114769518176972,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,AGG,0.08984499923136202,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,LTT,0.00806478631537978,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,TIPS,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,HY,0,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,FRN,0.04394540690009704,act_etf,2024-05-30 16:03:00.795,research1
2000-05-01,NDLTG,TBILL,0,act_etf,2024-05-30 16:03:00.795,research1
2000-06-01,NDCB,USLG,0.07269996459262451,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,USSM,0.06512319333888288,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,INTLLG,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,INTLSM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,EM,0.03780100282820764,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,REIT,0.1344643100734998,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,COMM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,ABSRET,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,MGDFUT,0.09108476216800428,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,AGG,0.45321177227763715,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,LTT,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,TIPS,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,HY,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,FRN,0.14561499471914374,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDCB,TBILL,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,USLG,0.17334039533403667,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,USSM,0.058134494021340584,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,INTLLG,0.0356698727407059,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,INTLSM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,EM,0.06579030602059101,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,REIT,0.1747262288293912,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,COMM,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,ABSRET,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,MGDFUT,0.07874046619924585,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,AGG,0.30963318569154286,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,LTT,0.0023823025375338505,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,TIPS,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,HY,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,FRN,0.10158274862361198,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDB,TBILL,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,USLG,0.24663119963528696,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,USSM,0.06167803822120762,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,INTLLG,0.08737356139073721,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,INTLSM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,EM,0.09142743811087835,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,REIT,0.19988999906999927,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,COMM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,ABSRET,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,MGDFUT,0.07737054930232119,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,AGG,0.15927036854452167,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,LTT,0.004795978896469201,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,TIPS,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,HY,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,FRN,0.07156286682757845,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDGI,TBILL,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,USLG,0.27006316516441026,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,USSM,0.09441391226918719,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,INTLLG,0.0658359943300563,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,INTLSM,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,EM,0.1634780420875008,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,REIT,0.18595942338643454,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,COMM,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,ABSRET,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,MGDFUT,0.07680030620088867,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,AGG,0.09126182746159982,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,LTT,0.009297278208051901,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,TIPS,0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,HY,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,FRN,0.042890050890870605,act_etf,2024-05-30 16:03:10.911,research1
2000-06-01,NDLTG,TBILL,0.0,act_etf,2024-05-30 16:03:10.911,research1
2000-07-01,NDCB,USLG,0.07448302981029381,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,USSM,0.06379978571558871,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,INTLLG,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,INTLSM,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,EM,0.038690777839921704,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,REIT,0.133543314647955,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,COMM,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,ABSRET,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,MGDFUT,0.08823684317421115,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,AGG,0.44311506905393344,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,LTT,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,TIPS,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,HY,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,FRN,0.15291233100746626,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDCB,TBILL,0.005218848748629924,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,USLG,0.17567994727866035,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,USSM,0.057266164513513906,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,INTLLG,0.03688609905993049,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,INTLSM,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,EM,0.06680973020454822,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,REIT,0.17379414470469567,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,COMM,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,ABSRET,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,MGDFUT,0.07706899319243556,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,AGG,0.2967525784462427,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,LTT,0.006044501247575684,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,TIPS,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,HY,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,FRN,0.10969784135039752,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDB,TBILL,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,USLG,0.24901119372473074,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,USSM,0.060705711785197354,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,INTLLG,0.08841247533421974,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,INTLSM,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,EM,0.0924426514642421,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,REIT,0.19869804882326467,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,COMM,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,ABSRET,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,MGDFUT,0.07504426784823749,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,AGG,0.15045847377301091,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,LTT,0.0071995785886692166,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,TIPS,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,HY,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,FRN,0.07802759865742782,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDGI,TBILL,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,USLG,0.27386879019291416,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,USSM,0.09037904319319623,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,INTLLG,0.06644826815267037,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,INTLSM,0,act_etf,2024-05-30 16:03:21.983,research1
